GEOID,Area (sq miles)
06037191000,2.4469966216216876e-11
06037191110,1.02880054054193e-11
06037191120,1.4319902509642781e-11
06037191201,2.1586884362932697e-11
06037191420,8.567923359066278e-12
06037191500,2.419010077220308e-11
06037191610,1.5762116795369594e-11
06037191620,8.631294980692848e-12
06037191710,2.6726079536684503e-11
06037191820,1.526443513513322e-11
06037137402,1.1626274208493705e-10
06085503506,3.9255215830117575e-11
06085512001,7.861761550193214e-10
06085510300,9.185682162161104e-11
06085504602,2.509063173745176e-09
06085507002,5.349989891891975e-10
06085512307,2.1395985424710031e-10
06085511910,8.892792934362843e-11
06085505700,6.343673050194044e-11
06085506900,3.681195833976946e-10
06085507301,3.3099384671815606e-10
06085501700,4.379159729730358e-11
06085503116,4.477824594595103e-11
06085507701,1.0375582953667866e-10
06083001206,6.41165318532863e-11
06081601601,2.569449100386419e-10
06085502908,8.15522633204633e-11
06085502909,5.0620062934358746e-11
06085509107,1.83633189189169e-11
06085511701,3.6100164749035734e-10
06085511907,6.815046833976876e-11
06085511912,9.597908378378758e-11
06095252904,2.2342115731660434e-09
06095252305,1.9015420621620984e-09
06095251802,9.756620386100999e-11
06085503207,5.061386332046661e-11
06085502910,4.6538325096532944e-11
06085503001,6.778334015443471e-11
06023000500,1.0703210347488751e-10
06023000600,1.3687422837838048e-10
06023000700,2.5695162799227435e-10
06039000506,1.6498354999999991e-09
06039000102,7.040236707895735e-08
06039000602,5.535833416988545e-11
06039000103,2.6094242273359058e-08
06007000102,1.0565833648649998e-10
06085503208,4.410535714286318e-11
06095251200,4.753634401543513e-11
06085500100,7.547845193051063e-11
06085500200,6.59768984556015e-11
06085500300,1.1319643127412098e-10
06095252502,3.663579478764364e-11
06095250200,5.3552572779910113e-11
06085500400,3.94697820463322e-11
06085500600,5.258801003861347e-11
06085500901,2.8296443050197682e-11
06085500902,9.520330501927929e-12
06085501000,3.151259710425627e-11
06085503210,6.261389961389624e-11
06085503211,4.155937972972856e-11
06007001000,1.00257985328182e-10
06067000501,1.578439922779894e-11
06067000502,1.8786694208496543e-11
06007000201,1.3835841563707253e-10
06085503002,5.311085714285529e-11
06085503003,7.604404015444247e-11
06085511800,5.515354367181468e-09
06085512305,6.569568316602088e-10
06085511914,1.088547832046319e-10
06085507302,4.6548157471041577e-10
06085504307,6.640352915058239e-11
06085503504,4.4028554633208194e-11
06085504318,1.714260179536625e-10
06085507500,1.4482995231660827e-10
06085512200,1.0351115941891948e-08
06085507203,7.09130623552048e-11
06085503802,6.579683803088305e-11
06085512602,3.80002299806948e-09
06007000300,1.0354435888031314e-10
06085512402,1.95664541544399e-09
06085506604,9.6398087837855e-11
06085512308,5.838668355212587e-10
06085501200,3.263665637064528e-11
06085501300,2.932980888030865e-11
06085501401,3.920974787646019e-11
06085501800,5.607043899612432e-11
06085503105,6.897013803088803e-11
06059099233,4.893648339767194e-11
06059099502,7.672543608108286e-10
06059001101,6.59115237451803e-11
06085507401,1.2663291563705875e-10
06085507100,6.98848463320425e-11
06085507805,8.236771293435128e-11
06085507702,3.090179619691156e-10
06085505303,4.25987833976765e-11
06085503707,2.961260945945695e-11
06059001102,3.845750424710781e-11
06059062628,9.233876795366465e-11
06085502001,5.2347525096522353e-11
06085502002,3.5324297490345636e-11
06059001103,5.0584071235520615e-11
06007000501,2.2176540752896615e-10
06007000502,4.4829392277995894e-11
06085501501,2.4480685907341662e-11
06085501502,3.488237393822612e-11
06007001100,2.700957013513669e-10
06085502101,7.512953532818645e-11
06085502202,4.376520521235804e-11
06007001200,3.518329581080146e-10
06007001300,1.6449248301156862e-10
06007002800,1.7282074884169468e-10
06007003100,4.982110830115774e-10
06007000202,6.89474530887937e-11
06065044927,1.981880391891813e-10
06065043812,1.9159190554054274e-09
06085502701,6.843253803087438e-11
06085502800,6.886860328184646e-11
06085502903,7.385809440155035e-11
06085502906,6.055445501930335e-11
06085503110,3.0048988803092635e-11
06007000601,7.326219613899809e-11
06093000701,2.9902386815250944e-08
06093001200,1.3301559077181457e-07
06093000800,1.3355694742451762e-07
06093000703,2.1095157393822113e-10
06093000200,5.747276511833968e-08
06093001100,9.723532230695092e-09
06093000300,6.007940227818543e-08
06093000702,1.501775989189117e-09
06085502400,1.0515270868726686e-10
06085510200,1.0550439054054543e-10
06085512309,3.577026137065863e-10
06085504601,1.0924633335907424e-09
06085510001,1.3805441428570398e-10
06085500500,8.362634362933824e-11
06085512100,2.2438709712355332e-09
06085507402,9.483185733589225e-11
06007000604,4.2863228571434627e-11
06007000700,1.2798806254826453e-10
06007000800,1.610675961390095e-10
06085502907,4.908536718146306e-11
06085503336,3.55319644787702e-11
06071025100,2.757549276127428e-07
06037272100,4.51882289575347e-11
06037403403,1.4689538841699755e-10
06037407302,3.030032027026494e-11
06037530902,1.9718462741310898e-11
06037221110,8.829848069503524e-12
06037212303,5.86848088802461e-12
06037201200,1.662784420849883e-11
06037191203,7.740043243247634e-12
06033000602,1.2988806455019392e-08
06033001302,1.2237057228957556e-08
06033001101,5.418279384749048e-09
06033000901,2.0134557216215744e-09
06033000703,8.903026754826202e-10
06033001102,1.9763457156370554e-09
06033000902,3.1080414310812176e-09
06033000704,5.526252934362966e-10
06033000402,2.177200052123551e-10
06033000401,2.8309352953665655e-10
06033000601,1.8019424942083493e-10
06033001301,3.4788791467180843e-10
06019008403,1.9295092355210864e-10
06019008303,8.24835085135123e-10
06019008304,4.981637090752914e-08
06019008405,6.123584028957516e-09
06019004003,3.0574484768341304e-10
06019004005,3.030172770270212e-10
06019007204,1.2352104673745386e-09
06019008200,3.190294138610043e-08
06019007203,1.0866255308880828e-10
06019005526,2.325512220077737e-11
06019004004,5.104910364865007e-10
06019006001,2.9594593397682596e-10
06019006409,2.258991536949813e-08
06019006407,2.032218108359072e-08
06019006410,4.78838323397686e-09
06019005914,7.552631177605194e-11
06019006606,5.904692432432746e-11
06019000602,5.0100736293440266e-11
06019001415,1.5205545521234978e-10
06019001417,1.5106968706560934e-10
06019008504,3.793428581081401e-10
06019001416,1.5690211930504121e-10
06019005913,5.037389169883346e-11
06019005916,1.6675955793436507e-09
06019007101,4.2797802007722876e-10
06019007102,1.2797246949802388e-10
06019006002,7.991262490348174e-11
06019006102,8.974115444013735e-11
06019006302,4.178657758880303e-09
06019006301,2.0951668555984367e-09
06019005529,1.0923445386099559e-10
06019006406,3.65563181988417e-09
06019008404,6.409683146717198e-11
06019008503,4.9787473359078676e-11
06019006408,1.3214772174517392e-07
06019006411,7.901153042895781e-08
06019006101,3.341221054054573e-10
06019001418,9.77805611969063e-11
06019004218,5.793430001930575e-10
06019005528,5.662553648647419e-11
06019006605,3.428413783783811e-11
06019005915,1.4984352169884451e-09
06019008600,2.891089995366749e-09
06019003811,2.7793527258685997e-10
06019004217,9.530939980693835e-11
06019003812,7.590327735521483e-10
06019004705,3.25445610038706e-11
06019004706,4.032458629342852e-11
06019004006,5.025134258687262e-10
06019000701,5.024803166024179e-11
06019000702,2.723256559845519e-10
06019000601,4.590696679536023e-11
06051000102,1.4938407924111958e-07
06051000101,1.6481349990637064e-07
06061022200,9.69068971428579e-10
06061023800,3.177671287644723e-10
06061022600,1.2128657509652331e-10
06061023400,6.862559940154489e-10
06061023700,1.8622983397683463e-10
06037135201,5.784032335907248e-11
06037119400,4.237531447876349e-11
06037113213,4.915733301158716e-11
06037296600,3.162755270269532e-11
06037575300,2.4357375868730283e-11
06019004410,2.8107224903477866e-11
06019003401,3.62531750965201e-11
06019003402,3.8471939768339383e-11
06019005527,7.853969478764414e-11
06019007903,7.060664915115814e-08
06019004411,1.858035861003906e-10
06037554001,4.0747329536692777e-11
06037920013,3.0917148050193646e-10
06037920312,5.155216857142675e-10
06037535501,1.851917953669035e-11
06037237300,3.758096216215746e-11
06037408402,4.3601774749032375e-10
06037227010,2.1827303088805763e-11
06037219300,2.456612065636054e-11
06037204420,1.1386532046336946e-11
06037404701,6.437737316603515e-11
06037211320,7.02400366794324e-12
06037262301,4.925495994208171e-10
06037218120,1.6782892857143057e-11
06037209403,5.210142084948101e-12
06037208902,6.939060810810873e-12
06037212203,4.008328378380843e-12
06037433901,2.718117065636311e-11
06071000504,4.0883337625485513e-10
06071000117,2.0338364382239526e-10
06071001906,2.94017650772221e-10
06071009202,1.612432299787641e-08
06071002017,2.3014592818531728e-10
06071001501,2.8341572393819354e-11
06071003505,4.9301095173732633e-11
06071003801,7.126140714285846e-11
06071004510,2.2953169401544792e-10
06071011002,2.9651428664093042e-09
06037194200,9.819995965252335e-11
06037404901,4.30693861003931e-11
06037183620,1.9522910231654296e-11
06037139303,1.5689617567562053e-11
06037123410,1.8773075868740255e-11
06037120010,2.1364325096528653e-11
06037117510,1.2660444594592492e-11
06037576501,1.094943513513372e-11
06037294810,1.2043714092668082e-11
06071011102,7.798024199227823e-09
06071007904,6.568139243243299e-10
06071008602,1.4383324581081235e-09
06071011206,1.3476538011581212e-10
06071010424,6.355271811177636e-08
06071012002,5.164866295366735e-10
06071012101,3.929293811969118e-09
06071012103,5.371773803667911e-09
06071009913,4.625335685328277e-10
06071010422,1.2723175424710489e-09
06071010420,3.676395749034751e-09
06071010803,2.2012830926640178e-10
06071011205,1.0708137915057402e-10
06071010419,2.468504450386117e-09
06071002703,7.414989710425127e-11
06071009201,1.2800537969112237e-09
06071004603,1.6102323494209076e-10
06071011101,3.0712101884169872e-09
06071025000,1.0615034771274153e-07
06071012700,1.0106235140926766e-09
06071012400,3.306473034749144e-10
06071012500,1.644838650579041e-10
06023000400,2.921262949807018e-10
06001406100,7.576683667952941e-11
06111000701,5.412844189188594e-11
06111003801,3.5705526254835155e-11
06111005205,4.3581957335910106e-10
06111003010,2.960594884169459e-11
06111000304,1.6996766310811029e-09
06023011100,1.2505360344015395e-08
06023000800,1.0219472310810912e-09
06023010102,8.428850764073314e-08
06023010502,1.2105657532818465e-09
06023001200,2.689133039266402e-08
06023000200,1.526213859073358e-10
06023000900,2.6527348333976762e-09
06023010400,1.6182010206563277e-09
06023011200,4.200284585077219e-08
06037573002,1.2197423745177697e-11
06037400205,9.015760214285275e-10
06037552900,4.929524401544365e-11
06037242300,2.3724121621624496e-11
06037535503,1.1951840347487903e-11
06037534201,1.9318810810797072e-11
06023000100,2.5022171969109917e-10
06023010200,2.7395240785327876e-08
06023000300,1.2692884826254847e-10
06023010800,5.1451328623551006e-09
06023010300,2.681940849362943e-08
06023010600,8.676357769691127e-09
06019005512,1.8197536042470837e-10
06019005513,1.0292920926641472e-10
06019005514,1.046287073359055e-10
06019007002,7.471806640928245e-11
06019007003,3.1135845115829586e-10
06019005602,1.2504339729731834e-10
06019007202,2.075904583011366e-10
06047000504,2.747813440154235e-10
06047000602,5.171409131273727e-11
06047000603,1.6104414362934164e-10
06047000701,5.858747992277757e-11
06047000702,9.002579351351948e-10
06047000801,1.3172748436294022e-10
06019005408,1.933201567567544e-10
06037541700,5.2787412934345064e-11
06037533603,3.04893357142796e-11
06037980015,2.032968121621743e-10
06029004402,7.164147741313723e-11
06047000802,9.114959362932903e-11
06085501402,2.051898706563456e-11
06047001003,7.615502528957873e-11
06019004303,1.4945641930501003e-10
06005000102,1.851735763088811e-08
06005000303,5.452322185135152e-09
06005000101,2.5115676640926384e-09
06005000304,6.248233606370667e-09
06047001401,6.93288287644793e-11
06047001402,1.9352646389958808e-10
06047001501,2.5671772953667803e-10
06047001601,8.298375173744418e-11
06029004901,5.617063996139009e-11
06019005405,7.531939710423457e-11
06019005504,9.837476081081311e-11
06037262601,1.3652190540541134e-10
06073010015,1.501167019498109e-09
06073020810,1.4538762866795706e-09
06073021900,3.526611351351015e-10
06073020026,1.427054870656357e-10
06073020028,1.7051152316601103e-11
06073013421,9.189197837838192e-11
06073020811,1.7881419982625365e-09
06073021206,1.593774782818502e-09
06073017051,9.255806216215287e-11
06073017109,1.6462655135134916e-10
06019005507,1.008099353281848e-10
06029005402,2.0128983532819843e-10
06047001004,8.068681447876014e-11
06047001005,1.1113091081082609e-10
06047001101,9.563162142855652e-11
06071008402,9.738153320462774e-11
06071008404,4.8832291698842486e-11
06071008800,1.1940122277992362e-10
06047001200,1.666469028957579e-10
06047001301,1.0095567046333011e-10
06047001302,6.375919073359348e-11
06033000502,1.0356179077220376e-09
06047001700,1.539198416988633e-10
06047001801,7.085803675675558e-10
06047002201,2.0875044884170185e-10
06073019809,1.0878381988416352e-10
06073020029,2.0368090598455135e-10
06073020309,1.0577804440154295e-10
06073021205,3.693357832046309e-10
06071003506,6.162503359072645e-11
06071000404,1.055476098455594e-10
06037300100,1.741812986486438e-10
06073000400,4.374365521235472e-11
06073000500,4.11908702702728e-11
06073000600,3.465591119691227e-11
06037300501,4.7604861003851156e-11
06111002700,6.669205347491317e-11
06111002800,6.324268027027118e-10
06111003608,3.6969004633202484e-11
06111003700,3.929153416988255e-11
06083003102,1.9546379295173628e-08
06083001704,2.4399581042470667e-10
06083980100,2.9353776625675618e-08
06083990000,9.084188285463324e-08
06073003103,7.573648996138158e-11
06073003105,4.4950449420845577e-11
06053010202,1.584191016988393e-09
06053013000,1.4206716737451115e-10
06037310701,1.9458344015444797e-11
06053010603,7.794789440156139e-11
06053013300,2.338513351351309e-10
06053013500,5.587373436294254e-11
06053013700,2.7682162162174962e-11
06053013800,4.980781814670853e-11
06053000101,3.8683050173742996e-10
06053000103,3.994264459459928e-11
06083000302,3.8666925868727177e-11
06053010604,4.6725007528949906e-11
06053010605,4.211687239383038e-11
06053010900,1.4564258320458542e-10
06053013900,4.024252837836962e-11
06053014000,1.1673504884169465e-10
06039000104,1.869707055598452e-09
06039000509,3.2102962907335936e-09
06111004000,4.744230733590434e-11
06111004101,4.2327526640926646e-11
06053011302,7.321367664092063e-11
06053012000,4.0963126640948686e-11
06053012100,4.497345424709817e-11
06111004200,5.0808595752889305e-11
06111004503,2.1440989768344278e-11
06111004504,3.2630944015444674e-11
06085504505,7.585980675675391e-11
06029000400,1.2104179343631482e-10
06029000504,1.2758320482624275e-10
06029000506,1.2505679247106213e-10
06029000507,6.704605889961033e-10
06085503903,3.64160353281888e-11
06013386000,3.9067443822392876e-11
06013354001,5.420994965250852e-10
06013318000,5.493209046331777e-10
06013314200,3.9313666930503806e-10
06013357000,5.390456164092473e-10
06071008403,1.9798287702703696e-10
06013337100,1.1032287142857331e-10
06013363000,1.7423008204632642e-10
06013321101,1.7105460540540609e-10
06013320001,6.471579633204781e-10
06013307205,1.2123632741313307e-10
06013355302,2.9741961988415176e-10
06053012200,3.35295063706589e-11
06013307101,8.483831370655612e-11
06111003615,6.52828725868675e-11
06111005803,1.331688648648769e-10
06111008307,3.335659710424488e-11
06111007515,3.614703125482432e-10
06111001511,2.2541092471045322e-11
06111008308,7.597013924710536e-10
06111003617,5.116705057914366e-11
06111003101,4.591700231660526e-11
06111008502,1.7287320592664146e-09
06111003902,4.1377589575302224e-11
06111001509,4.965153996138012e-11
06111009600,9.610025783783848e-10
06073002902,5.835123629344033e-11
